round_id,profile_id,entry_at,settled_at,beijing_day,beijing_hour,seconds_to_round_start,pnl,cost,both_fill,single_fill,yes_first_fill_at,no_first_fill_at,both_complete_at,both_complete_seconds_to_start,first_fill_seconds_to_start,yes_fill_quote_age_seconds,no_fill_quote_age_seconds,limit_price,regime,chop_score,center_cross,range_bps,drift_ratio,momentum_ratio,queue_ratio,check_time_gap_seconds
btc-updown-15m-1786386600,btc-15m,2026-08-10 18:15:04.446000+00:00,2026-08-10 18:49:59.881000+00:00,2026-08-11,2,895.5539999008179,0.1,4.9,True,False,2026-08-10T18:29:46.730Z,2026-08-10T18:28:06.786Z,2026-08-10T18:29:46.730Z,13.27,113.214,0.027,0.03,0.49,,,,,,,,
btc-updown-5m-1786386900,btc-5m,2026-08-10 18:30:02.375000+00:00,2026-08-10 18:47:37.295000+00:00,2026-08-11,2,297.625,-0.45,0.45,False,True,2026-08-10T18:36:34.154Z,,,,-94.154,0.008,,0.29,,,,,,,,
btc-updown-5m-1786386600,btc-5m,2026-08-10 18:25:03.603000+00:00,2026-08-10 18:39:41.700000+00:00,2026-08-11,2,296.3970000743866,2.35,2.65,True,False,2026-08-10T18:30:42.388Z,2026-08-10T18:32:35.830Z,2026-08-10T18:32:35.830Z,-155.83,-42.388,0.005,0.112,0.29,,,,,,,,
btc-updown-5m-1786386300,btc-5m,2026-08-10 18:20:03.456000+00:00,2026-08-10 18:36:48.091000+00:00,2026-08-11,2,296.5439999103546,2.1,2.9,True,False,2026-08-10T18:26:48.332Z,2026-08-10T18:25:58.304Z,2026-08-10T18:26:48.332Z,-108.332,-58.304,0.011,0.261,0.29,,,,,,,,
btc-updown-15m-1786385700,btc-15m,2026-08-10 18:00:04.406000+00:00,2026-08-10 18:35:11.792000+00:00,2026-08-11,2,895.5940001010895,0.55,4.45,True,False,2026-08-10T18:15:02.131Z,2026-08-10T18:21:34.657Z,2026-08-10T18:21:34.657Z,-394.657,-2.131,0.317,0.004,0.49,,,,,,,,
btc-updown-5m-1786386000,btc-5m,2026-08-10 18:15:03.184000+00:00,2026-08-10 18:29:38.514000+00:00,2026-08-11,2,296.8159999847412,-1.0,1.0,False,True,,2026-08-10T18:21:23.426Z,,,-83.426,,0.014,0.29,,,,,,,,
btc-updown-5m-1786385700,btc-5m,2026-08-10 18:10:02.090000+00:00,2026-08-10 18:26:38.091000+00:00,2026-08-11,2,297.9100000858307,-1.35,1.35,False,True,2026-08-10T18:15:06.162Z,,,,-6.162,0.017,,0.29,,,,,,,,
btc-updown-5m-1786385400,btc-5m,2026-08-10 18:05:01.966000+00:00,2026-08-10 18:23:46.616000+00:00,2026-08-11,2,298.03399991989136,2.55,2.45,True,False,2026-08-10T18:14:39.481Z,2026-08-10T18:10:32.756Z,2026-08-10T18:14:39.481Z,-279.481,-32.756,0.007,0.014,0.29,,,,,,,,
btc-updown-15m-1786384800,btc-15m,2026-08-10 17:45:04.079000+00:00,2026-08-10 18:19:21.215000+00:00,2026-08-11,1,895.9210000038147,0.15,4.85,True,False,2026-08-10T18:02:43.803Z,2026-08-10T17:57:45.005Z,2026-08-10T18:02:43.803Z,-163.803,134.995,0.001,1.553,0.49,,,,,,,,
btc-updown-5m-1786385100,btc-5m,2026-08-10 18:00:03.188000+00:00,2026-08-10 18:14:02.282000+00:00,2026-08-11,2,296.8120000362396,2.45,2.55,True,False,2026-08-10T18:05:11.017Z,2026-08-10T18:07:01.923Z,2026-08-10T18:07:01.923Z,-121.923,-11.017,0.009,0.006,0.29,,,,,,,,
btc-updown-5m-1786384800,btc-5m,2026-08-10 17:55:01.865000+00:00,2026-08-10 18:13:58.634000+00:00,2026-08-11,1,298.13499999046326,2.2,2.8,True,False,2026-08-10T18:04:18.182Z,2026-08-10T18:00:08.116Z,2026-08-10T18:04:18.182Z,-258.182,-8.116,0.008,0.018,0.29,,,,,,,,
btc-updown-5m-1786384500,btc-5m,2026-08-10 17:50:02.331000+00:00,2026-08-10 18:09:32.085000+00:00,2026-08-11,1,297.6689999103546,-1.4,1.4,False,True,,2026-08-10T17:56:52.996Z,,,-112.996,,0.007,0.29,,,,,,,,
btc-updown-15m-1786383900,btc-15m,2026-08-10 17:30:02.336000+00:00,2026-08-10 18:05:08.501000+00:00,2026-08-11,1,897.6640000343323,0.2,4.8,True,False,2026-08-10T17:44:09.109Z,2026-08-10T17:50:15.245Z,2026-08-10T17:50:15.245Z,-315.245,50.891,1.022,0.011,0.49,,,,,,,,
btc-updown-5m-1786384200,btc-5m,2026-08-10 17:45:03.006000+00:00,2026-08-10 17:59:20.849000+00:00,2026-08-11,1,296.99399995803833,2.3,2.7,True,False,2026-08-10T17:52:20.798Z,2026-08-10T17:50:11.490Z,2026-08-10T17:52:20.798Z,-140.798,-11.49,0.006,0.006,0.29,,,,,,,,
btc-updown-5m-1786383900,btc-5m,2026-08-10 17:40:01.616000+00:00,2026-08-10 17:54:19.176000+00:00,2026-08-11,1,298.3840000629425,-0.9,0.9,False,True,2026-08-10T17:45:17.907Z,,,,-17.907,0.012,,0.29,,,,,,,,
btc-updown-15m-1786383000,btc-15m,2026-08-10 17:15:03.764000+00:00,2026-08-10 17:49:43.368000+00:00,2026-08-11,1,896.2360000610352,0.65,4.35,True,False,2026-08-10T17:30:06.768Z,2026-08-10T17:18:06.204Z,2026-08-10T17:30:06.768Z,-6.768,713.796,0.005,0.031,0.49,,,,,,,,
btc-updown-5m-1786383600,btc-5m,2026-08-10 17:35:03.316000+00:00,2026-08-10 17:49:19.371000+00:00,2026-08-11,1,296.6840000152588,-1.35,1.35,False,True,,2026-08-10T17:40:05.153Z,,,-5.153,,0.002,0.29,,,,,,,,
btc-updown-5m-1786383300,btc-5m,2026-08-10 17:30:03.661000+00:00,2026-08-10 17:45:13.636000+00:00,2026-08-11,1,296.33899998664856,-1.45,1.45,False,True,2026-08-10T17:37:10.016Z,,,,-130.016,0.007,,0.29,,,,,,,,
btc-updown-5m-1786383000,btc-5m,2026-08-10 17:25:03.391000+00:00,2026-08-10 17:43:18.127000+00:00,2026-08-11,1,296.6089999675751,2.35,2.65,True,False,2026-08-10T17:30:05.356Z,2026-08-10T17:32:26.097Z,2026-08-10T17:32:26.097Z,-146.097,-5.356,0.008,0.003,0.29,,,,,,,,
btc-updown-5m-1786382700,btc-5m,2026-08-10 17:20:02.295000+00:00,2026-08-10 17:38:16.709000+00:00,2026-08-11,1,297.70499992370605,-1.3,1.3,False,True,,2026-08-10T17:25:14.728Z,,,-14.728,,0.002,0.29,,,,,,,,
btc-updown-15m-1786382100,btc-15m,2026-08-10 17:00:04.489000+00:00,2026-08-10 17:36:07.618000+00:00,2026-08-11,1,895.510999917984,0.4,4.6,True,False,2026-08-10T17:15:06.144Z,2026-08-10T17:00:12.424Z,2026-08-10T17:15:06.144Z,-6.144,887.576,0.008,0.057,0.49,,,,,,,,
btc-updown-5m-1786382400,btc-5m,2026-08-10 17:15:02.082000+00:00,2026-08-10 17:32:42.851000+00:00,2026-08-11,1,297.91799998283386,2.2,2.8,True,False,2026-08-10T17:23:09.285Z,2026-08-10T17:23:26.259Z,2026-08-10T17:23:26.259Z,-206.259,-189.285,0.004,0.008,0.29,,,,,,,,
btc-updown-5m-1786382100,btc-5m,2026-08-10 17:10:02.736000+00:00,2026-08-10 17:23:14.786000+00:00,2026-08-11,1,297.26399993896484,-1.45,1.45,False,True,2026-08-10T17:15:09.435Z,,,,-9.435,0.01,,0.29,,,,,,,,
btc-updown-5m-1786381800,btc-5m,2026-08-10 17:05:03.345000+00:00,2026-08-10 17:21:42.560000+00:00,2026-08-11,1,296.65499997138977,-1.4,1.4,False,True,,2026-08-10T17:10:15.013Z,,,-15.013,,0.001,0.29,,,,,,,,
btc-updown-15m-1786381200,btc-15m,2026-08-10 16:45:02.056000+00:00,2026-08-10 17:19:11.383000+00:00,2026-08-11,0,897.944000005722,0.25,4.75,True,False,2026-08-10T17:01:54.746Z,2026-08-10T16:45:04.728Z,2026-08-10T17:01:54.746Z,-114.746,895.272,0.007,0.249,0.49,,,,,,,,
btc-updown-5m-1786381500,btc-5m,2026-08-10 17:00:02.150000+00:00,2026-08-10 17:18:09.432000+00:00,2026-08-11,1,297.84999990463257,-1.35,1.35,False,True,,2026-08-10T17:06:14.256Z,,,-74.256,,0.015,0.29,,,,,,,,
btc-updown-5m-1786381200,btc-5m,2026-08-10 16:55:02.561000+00:00,2026-08-10 17:10:09.319000+00:00,2026-08-11,0,297.4389998912811,2.6,2.4,True,False,2026-08-10T17:01:58.154Z,2026-08-10T17:00:26.031Z,2026-08-10T17:01:58.154Z,-118.154,-26.031,0.004,0.011,0.29,,,,,,,,
btc-updown-15m-1786380300,btc-15m,2026-08-10 16:30:03.187000+00:00,2026-08-10 17:08:12.296000+00:00,2026-08-11,0,896.8129999637604,0.4,4.6,True,False,2026-08-10T16:45:04.728Z,2026-08-10T16:30:04.934Z,2026-08-10T16:45:04.728Z,-4.728,895.066,0.006,0.69,0.49,,,,,,,,
btc-updown-5m-1786380900,btc-5m,2026-08-10 16:50:01.494000+00:00,2026-08-10 17:04:11.374000+00:00,2026-08-11,0,298.50600004196167,-0.45,0.45,False,True,,2026-08-10T16:58:05.941Z,,,-185.941,,0.007,0.29,,,,,,,,
btc-updown-5m-1786380600,btc-5m,2026-08-10 16:45:02.937000+00:00,2026-08-10 16:59:09.637000+00:00,2026-08-11,0,297.0629999637604,2.2,2.8,True,False,2026-08-10T16:53:25.029Z,2026-08-10T16:52:07.734Z,2026-08-10T16:53:25.029Z,-205.029,-127.734,0.009,0.005,0.29,,,,,,,,
btc-updown-5m-1786380300,btc-5m,2026-08-10 16:40:03.611000+00:00,2026-08-10 16:54:41.967000+00:00,2026-08-11,0,296.38899993896484,-1.45,1.45,False,True,2026-08-10T16:45:31.682Z,,,,-31.682,0.004,,0.29,,,,,,,,
btc-updown-5m-1786380000,btc-5m,2026-08-10 16:35:04.321000+00:00,2026-08-10 16:53:00.285000+00:00,2026-08-11,0,295.67899990081787,2.2,2.8,True,False,2026-08-10T16:42:44.562Z,2026-08-10T16:40:39.077Z,2026-08-10T16:42:44.562Z,-164.562,-39.077,0.008,0.006,0.29,,,,,,,,
btc-updown-15m-1786379400,btc-15m,2026-08-10 16:15:02.765000+00:00,2026-08-10 16:49:57.489000+00:00,2026-08-11,0,897.2349998950958,0.1,4.9,True,False,2026-08-10T16:30:57.809Z,2026-08-10T16:18:27.930Z,2026-08-10T16:30:57.809Z,-57.809,692.07,0.008,0.327,0.49,,,,,,,,
btc-updown-5m-1786379700,btc-5m,2026-08-10 16:30:02.059000+00:00,2026-08-10 16:43:49.515000+00:00,2026-08-11,0,297.9409999847412,-1.45,1.45,False,True,,2026-08-10T16:38:36.897Z,,,-216.897,,0.559,0.29,,,,,,,,
btc-updown-5m-1786379400,btc-5m,2026-08-10 16:25:03.648000+00:00,2026-08-10 16:38:09.997000+00:00,2026-08-11,0,296.35199999809265,-0.8,0.8,False,True,2026-08-10T16:32:01.207Z,,,,-121.207,0.003,,0.29,,,,,,,,
btc-updown-5m-1786379100,btc-5m,2026-08-10 16:20:01.717000+00:00,2026-08-10 16:36:11.481000+00:00,2026-08-11,0,298.2829999923706,-1.4,1.4,False,True,,2026-08-10T16:26:30.273Z,,,-90.273,,0.007,0.29,,,,,,,,
btc-updown-15m-1786378500,btc-15m,2026-08-10 16:00:05.451000+00:00,2026-08-10 16:35:20.762000+00:00,2026-08-11,0,894.5490000247955,0.2,4.8,True,False,2026-08-10T16:15:23.885Z,2026-08-10T16:00:09.045Z,2026-08-10T16:15:23.885Z,-23.885,890.955,0.006,0.719,0.49,,,,,,,,
btc-updown-5m-1786378500,btc-5m,2026-08-10 16:10:01.824000+00:00,2026-08-10 16:27:43.476000+00:00,2026-08-11,0,298.1760001182556,-1.45,1.45,False,True,2026-08-10T16:15:36.135Z,,,,-36.135,0.017,,0.29,,,,,,,,
btc-updown-5m-1786378800,btc-5m,2026-08-10 16:15:04.044000+00:00,2026-08-10 16:27:41.392000+00:00,2026-08-11,0,295.9560000896454,2.15,2.85,True,False,2026-08-10T16:21:06.731Z,2026-08-10T16:24:19.468Z,2026-08-10T16:24:19.468Z,-259.468,-66.731,0.009,0.003,0.29,,,,,,,,
btc-updown-5m-1786378200,btc-5m,2026-08-10 16:05:03.207000+00:00,2026-08-10 16:22:41.800000+00:00,2026-08-11,0,296.79299998283386,-1.45,1.45,False,True,2026-08-10T16:11:10.796Z,,,,-70.796,0.006,,0.29,,,,,,,,
btc-updown-15m-1786377600,btc-15m,2026-08-10 15:45:02.728000+00:00,2026-08-10 16:20:40.342000+00:00,2026-08-10,23,897.2720000743866,0.2,4.8,True,False,2026-08-10T16:00:02.086Z,2026-08-10T15:46:32.316Z,2026-08-10T16:00:02.086Z,-2.086,807.684,0.271,0.015,0.49,,,,,,,,
btc-updown-5m-1786377900,btc-5m,2026-08-10 16:00:04.190000+00:00,2026-08-10 16:16:32.899000+00:00,2026-08-11,0,295.80999994277954,3.25,1.75,True,False,2026-08-10T16:08:54.114Z,2026-08-10T16:05:38.811Z,2026-08-10T16:08:54.114Z,-234.114,-38.811,0.01,0.002,0.29,,,,,,,,
btc-updown-5m-1786377600,btc-5m,2026-08-10 15:55:01.764000+00:00,2026-08-10 16:08:35.582000+00:00,2026-08-10,23,298.23600006103516,3.0,2.0,True,False,2026-08-10T16:00:08.500Z,2026-08-10T16:03:33.227Z,2026-08-10T16:03:33.227Z,-213.227,-8.5,0.006,0.009,0.29,,,,,,,,
btc-updown-15m-1786376700,btc-15m,2026-08-10 15:30:04.650000+00:00,2026-08-10 16:07:37.510000+00:00,2026-08-10,23,895.3499999046326,0.2,4.8,True,False,2026-08-10T15:45:13.817Z,2026-08-10T15:30:18.244Z,2026-08-10T15:45:13.817Z,-13.817,881.756,0.01,0.561,0.49,,,,,,,,
btc-updown-5m-1786377000,btc-5m,2026-08-10 15:45:04.145000+00:00,2026-08-10 16:04:05.499000+00:00,2026-08-10,23,295.8550000190735,2.5,2.5,True,False,2026-08-10T15:53:38.486Z,2026-08-10T15:50:35.836Z,2026-08-10T15:53:38.486Z,-218.486,-35.836,0.004,0.002,0.29,,,,,,,,
btc-updown-5m-1786377300,btc-5m,2026-08-10 15:50:03.666000+00:00,2026-08-10 16:04:05.230000+00:00,2026-08-10,23,296.3340001106262,-1.3,1.3,False,True,,2026-08-10T15:57:00.918Z,,,-120.918,,0.001,0.29,,,,,,,,
btc-updown-5m-1786376700,btc-5m,2026-08-10 15:40:03.343000+00:00,2026-08-10 15:57:40.329000+00:00,2026-08-10,23,296.65700006484985,-1.45,1.45,False,True,2026-08-10T15:46:31.134Z,,,,-91.134,0.007,,0.29,,,,,,,,
btc-updown-5m-1786376400,btc-5m,2026-08-10 15:35:04.088000+00:00,2026-08-10 15:53:57.023000+00:00,2026-08-10,23,295.9119999408722,-1.45,1.45,False,True,,2026-08-10T15:40:58.027Z,,,-58.027,,0.006,0.29,,,,,,,,
btc-updown-15m-1786375800,btc-15m,2026-08-10 15:15:03.919000+00:00,2026-08-10 15:49:42.727000+00:00,2026-08-10,23,896.0810000896454,0.2,4.8,True,False,2026-08-10T15:34:16.527Z,2026-08-10T15:20:33.169Z,2026-08-10T15:34:16.527Z,-256.527,566.831,0.008,0.172,0.49,,,,,,,,
btc-updown-5m-1786376100,btc-5m,2026-08-10 15:30:03.404000+00:00,2026-08-10 15:45:05.146000+00:00,2026-08-10,23,296.595999956131,-1.45,1.45,False,True,2026-08-10T15:35:02.802Z,,,,-2.802,0.329,,0.29,,,,,,,,
btc-updown-5m-1786375800,btc-5m,2026-08-10 15:25:02.462000+00:00,2026-08-10 15:41:05.711000+00:00,2026-08-10,23,297.5380001068115,2.25,2.75,True,False,2026-08-10T15:34:13.307Z,2026-08-10T15:32:26.582Z,2026-08-10T15:34:13.307Z,-253.307,-146.582,0.008,0.014,0.29,,,,,,,,
btc-updown-5m-1786375500,btc-5m,2026-08-10 15:20:02.486000+00:00,2026-08-10 15:37:16.269000+00:00,2026-08-10,23,297.51399993896484,-1.45,1.45,False,True,2026-08-10T15:25:33.270Z,,,,-33.27,0.003,,0.29,,,,,,,,
btc-updown-15m-1786374900,btc-15m,2026-08-10 15:00:08.542000+00:00,2026-08-10 15:36:40.434000+00:00,2026-08-10,23,891.4579999446869,0.3,4.7,True,False,2026-08-10T15:15:02.815Z,2026-08-10T15:00:14.111Z,2026-08-10T15:15:02.815Z,-2.815,885.889,0.281,1.079,0.49,,,,,,,,
btc-updown-5m-1786375200,btc-5m,2026-08-10 15:15:05.598000+00:00,2026-08-10 15:31:12.263000+00:00,2026-08-10,23,294.40199995040894,-1.35,1.35,False,True,2026-08-10T15:22:57.904Z,,,,-177.904,0.005,,0.29,,,,,,,,
btc-updown-5m-1786374900,btc-5m,2026-08-10 15:10:02.342000+00:00,2026-08-10 15:26:12.504000+00:00,2026-08-10,23,297.6579999923706,2.25,2.75,True,False,2026-08-10T15:17:41.204Z,2026-08-10T15:15:41.478Z,2026-08-10T15:17:41.204Z,-161.204,-41.478,0.011,0.009,0.29,,,,,,,,
btc-updown-15m-1786374000,btc-15m,2026-08-10 14:45:04.132000+00:00,2026-08-10 15:20:42.044000+00:00,2026-08-10,22,895.8680000305176,0.2,4.8,True,False,2026-08-10T15:00:05.587Z,2026-08-10T15:00:00.064Z,2026-08-10T15:00:05.587Z,-5.587,-0.064,0.577,0.015,0.49,,,,,,,,
btc-updown-5m-1786374600,btc-5m,2026-08-10 15:05:01.677000+00:00,2026-08-10 15:18:41.510000+00:00,2026-08-10,23,298.32299995422363,2.75,2.25,True,False,2026-08-10T15:12:41.608Z,2026-08-10T15:10:45.167Z,2026-08-10T15:12:41.608Z,-161.608,-45.167,0.007,0.014,0.29,,,,,,,,
btc-updown-5m-1786374300,btc-5m,2026-08-10 15:00:06.955000+00:00,2026-08-10 15:17:18.184000+00:00,2026-08-10,23,293.04500007629395,2.3,2.7,True,False,2026-08-10T15:09:01.455Z,2026-08-10T15:06:22.503Z,2026-08-10T15:09:01.455Z,-241.455,-82.503,0.003,0.005,0.29,,,,,,,,
btc-updown-5m-1786374000,btc-5m,2026-08-10 14:55:02.899000+00:00,2026-08-10 15:11:47.994000+00:00,2026-08-10,22,297.1010000705719,2.2,2.8,True,False,2026-08-10T15:01:01.596Z,2026-08-10T15:01:41.645Z,2026-08-10T15:01:41.645Z,-101.645,-61.596,0.006,0.001,0.29,,,,,,,,
btc-updown-5m-1786373700,btc-5m,2026-08-10 14:50:01.944000+00:00,2026-08-10 15:06:45.758000+00:00,2026-08-10,22,298.05599999427795,-1.3,1.3,False,True,2026-08-10T14:57:05.606Z,,,,-125.606,0.092,,0.29,,,,,,,,
btc-updown-15m-1786373100,btc-15m,2026-08-10 14:30:03.833000+00:00,2026-08-10 15:04:35.502000+00:00,2026-08-10,22,896.1670000553131,0.15,4.85,True,False,2026-08-10T14:44:56.716Z,2026-08-10T14:45:14.782Z,2026-08-10T14:45:14.782Z,-14.782,3.284,0.076,0.014,0.49,,,,,,,,
btc-updown-5m-1786373400,btc-5m,2026-08-10 14:45:02.508000+00:00,2026-08-10 14:58:32.845000+00:00,2026-08-10,22,297.4920001029968,-1.35,1.35,False,True,2026-08-10T14:51:32.740Z,,,,-92.74,0.008,,0.29,,,,,,,,
btc-updown-5m-1786373100,btc-5m,2026-08-10 14:40:03.009000+00:00,2026-08-10 14:55:22.395000+00:00,2026-08-10,22,296.9909999370575,2.6,2.4,True,False,2026-08-10T14:47:05.079Z,2026-08-10T14:45:58.879Z,2026-08-10T14:47:05.079Z,-125.079,-58.879,0.001,0.009,0.29,,,,,,,,
btc-updown-15m-1786372200,btc-15m,2026-08-10 14:15:04.263000+00:00,2026-08-10 14:51:11.893000+00:00,2026-08-10,22,895.7369999885559,0.1,4.9,True,False,2026-08-10T14:29:58.512Z,2026-08-10T14:26:17.615Z,2026-08-10T14:29:58.512Z,1.488,222.385,0.034,0.016,0.49,,,,,,,,
btc-updown-5m-1786372800,btc-5m,2026-08-10 14:35:01.985000+00:00,2026-08-10 14:50:55.859000+00:00,2026-08-10,22,298.0150001049042,-1.35,1.35,False,True,,2026-08-10T14:40:26.678Z,,,-26.678,,0.001,0.29,,,,,,,,
btc-updown-5m-1786372500,btc-5m,2026-08-10 14:30:02.338000+00:00,2026-08-10 14:46:42.282000+00:00,2026-08-10,22,297.6619999408722,2.25,2.75,True,False,2026-08-10T14:38:39.870Z,2026-08-10T14:35:10.740Z,2026-08-10T14:38:39.870Z,-219.87,-10.74,0.003,0.004,0.29,,,,,,,,
btc-updown-5m-1786372200,btc-5m,2026-08-10 14:25:02.733000+00:00,2026-08-10 14:42:03.987000+00:00,2026-08-10,22,297.2669999599457,3.25,1.75,True,False,2026-08-10T14:32:04.037Z,2026-08-10T14:34:34.675Z,2026-08-10T14:34:34.675Z,-274.675,-124.037,0.165,0.004,0.29,,,,,,,,
btc-updown-15m-1786371300,btc-15m,2026-08-10 14:00:04.250000+00:00,2026-08-10 14:35:36.369000+00:00,2026-08-10,22,895.75,0.15,4.85,True,False,2026-08-10T14:16:16.641Z,2026-08-10T14:13:25.315Z,2026-08-10T14:16:16.641Z,-76.641,94.685,0.013,0.284,0.49,,,,,,,,
btc-updown-5m-1786371900,btc-5m,2026-08-10 14:20:04.114000+00:00,2026-08-10 14:35:04.498000+00:00,2026-08-10,22,295.885999917984,-1.05,1.05,False,True,,2026-08-10T14:26:06.383Z,,,-66.383,,0.004,0.29,,,,,,,,
btc-updown-5m-1786371600,btc-5m,2026-08-10 14:15:03.211000+00:00,2026-08-10 14:30:07.129000+00:00,2026-08-10,22,296.7890000343323,-1.45,1.45,False,True,2026-08-10T14:21:18.877Z,,,,-78.877,0.01,,0.29,,,,,,,,
btc-updown-5m-1786371300,btc-5m,2026-08-10 14:10:02.546000+00:00,2026-08-10 14:26:35.280000+00:00,2026-08-10,22,297.4539999961853,2.25,2.75,True,False,2026-08-10T14:16:23.968Z,2026-08-10T14:19:10.748Z,2026-08-10T14:19:10.748Z,-250.748,-83.968,0.011,0.002,0.29,,,,,,,,
btc-updown-5m-1786371000,btc-5m,2026-08-10 14:05:03.413000+00:00,2026-08-10 14:22:34.586000+00:00,2026-08-10,22,296.5869998931885,-1.3,1.3,False,True,,2026-08-10T14:12:03.123Z,,,-123.123,,0.008,0.29,,,,,,,,
btc-updown-15m-1786370400,btc-15m,2026-08-10 13:45:05.160000+00:00,2026-08-10 14:20:22.321000+00:00,2026-08-10,21,894.8399999141693,0.2,4.8,True,False,2026-08-10T14:00:08.459Z,2026-08-10T13:45:08.147Z,2026-08-10T14:00:08.459Z,-8.459,891.853,0.005,0.594,0.49,,,,,,,,
btc-updown-5m-1786370700,btc-5m,2026-08-10 14:00:02.362000+00:00,2026-08-10 14:17:40.970000+00:00,2026-08-10,22,297.6380000114441,-1.3,1.3,False,True,2026-08-10T14:08:24.424Z,,,,-204.424,0.02,,0.29,,,,,,,,
btc-updown-5m-1786370400,btc-5m,2026-08-10 13:55:03.512000+00:00,2026-08-10 14:10:06.790000+00:00,2026-08-10,21,296.48799991607666,-1.1,1.1,False,True,,2026-08-10T14:00:40.066Z,,,-40.066,,0.017,0.29,,,,,,,,
btc-updown-5m-1786370100,btc-5m,2026-08-10 13:50:03.196000+00:00,2026-08-10 14:05:00.835000+00:00,2026-08-10,21,296.80399990081787,-1.45,1.45,False,True,,2026-08-10T13:57:12.332Z,,,-132.332,,0.025,0.29,,,,,,,,
btc-updown-15m-1786369500,btc-15m,2026-08-10 13:30:05.426000+00:00,2026-08-10 14:04:20.274000+00:00,2026-08-10,21,894.5739998817444,0.1,4.9,True,False,2026-08-10T13:46:07.371Z,2026-08-10T13:38:13.049Z,2026-08-10T13:46:07.371Z,-67.371,406.951,0.017,0.014,0.49,,,,,,,,
btc-updown-5m-1786369800,btc-5m,2026-08-10 13:45:06.513000+00:00,2026-08-10 13:58:53.919000+00:00,2026-08-10,21,293.4869999885559,2.1,2.9,True,False,2026-08-10T13:52:46.993Z,2026-08-10T13:51:02.202Z,2026-08-10T13:52:46.993Z,-166.993,-62.202,0.009,0.004,0.29,,,,,,,,
btc-updown-5m-1786369500,btc-5m,2026-08-10 13:40:01.921000+00:00,2026-08-10 13:53:48.830000+00:00,2026-08-10,21,298.0789999961853,-1.45,1.45,False,True,2026-08-10T13:47:03.497Z,,,,-123.497,0.037,,0.29,,,,,,,,
btc-updown-5m-1786369200,btc-5m,2026-08-10 13:35:02.218000+00:00,2026-08-10 13:50:51.545000+00:00,2026-08-10,21,297.78200006484985,-1.35,1.35,False,True,2026-08-10T13:40:20.631Z,,,,-20.631,0.004,,0.29,,,,,,,,
btc-updown-15m-1786368600,btc-15m,2026-08-10 13:15:03.630000+00:00,2026-08-10 13:49:49.752000+00:00,2026-08-10,21,896.3699998855591,0.65,4.35,True,False,2026-08-10T13:30:08.243Z,2026-08-10T13:26:13.121Z,2026-08-10T13:30:08.243Z,-8.243,226.879,0.005,0.142,0.49,,,,,,,,
btc-updown-5m-1786368900,btc-5m,2026-08-10 13:30:04.071000+00:00,2026-08-10 13:47:25.432000+00:00,2026-08-10,21,295.92899990081787,2.45,2.55,True,False,2026-08-10T13:35:06.950Z,2026-08-10T13:36:31.277Z,2026-08-10T13:36:31.277Z,-91.277,-6.95,0.013,0.017,0.29,,,,,,,,
btc-updown-5m-1786368600,btc-5m,2026-08-10 13:25:04.010000+00:00,2026-08-10 13:40:26.633000+00:00,2026-08-10,21,295.99000000953674,-1.35,1.35,False,True,2026-08-10T13:30:21.829Z,,,,-21.829,0.01,,0.29,,,,,,,,
btc-updown-15m-1786367700,btc-15m,2026-08-10 13:00:02.335000+00:00,2026-08-10 13:37:02.513000+00:00,2026-08-10,21,897.664999961853,-2.45,2.45,False,True,,2026-08-10T13:04:12.322Z,,,647.678,,0.741,0.49,,,,,,,,
btc-updown-5m-1786368000,btc-5m,2026-08-10 13:15:02.334000+00:00,2026-08-10 13:34:51.918000+00:00,2026-08-10,21,297.6659998893738,2.45,2.55,True,False,2026-08-10T13:20:25.262Z,2026-08-10T13:22:57.610Z,2026-08-10T13:22:57.610Z,-177.61,-25.262,0.011,0.01,0.29,,,,,,,,
btc-updown-5m-1786368300,btc-5m,2026-08-10 13:20:03.598000+00:00,2026-08-10 13:34:51.734000+00:00,2026-08-10,21,296.40199995040894,-1.25,1.25,False,True,2026-08-10T13:25:02.583Z,,,,-2.583,0.031,,0.29,,,,,,,,
btc-updown-5m-1786367700,btc-5m,2026-08-10 13:10:03.047000+00:00,2026-08-10 13:26:46.335000+00:00,2026-08-10,21,296.95300006866455,-1.25,1.25,False,True,,2026-08-10T13:16:16.092Z,,,-76.092,,0.004,0.29,,,,,,,,
btc-updown-5m-1786367400,btc-5m,2026-08-10 13:05:02.031000+00:00,2026-08-10 13:20:50.674000+00:00,2026-08-10,21,297.9690001010895,2.7,2.3,True,False,2026-08-10T13:12:33.882Z,2026-08-10T13:14:16.755Z,2026-08-10T13:14:16.755Z,-256.755,-153.882,0.007,0.021,0.29,,,,,,,,
btc-updown-15m-1786366800,btc-15m,2026-08-10 12:45:02.322000+00:00,2026-08-10 13:18:57.218000+00:00,2026-08-10,20,897.6779999732971,0.45,4.55,True,False,2026-08-10T13:00:07.666Z,2026-08-10T12:45:06.246Z,2026-08-10T13:00:07.666Z,-7.666,893.754,0.371,0.059,0.49,,,,,,,,
btc-updown-5m-1786367100,btc-5m,2026-08-10 13:00:04.468000+00:00,2026-08-10 13:14:28.585000+00:00,2026-08-10,21,295.53200006484985,-1.4,1.4,False,True,,2026-08-10T13:05:50.974Z,,,-50.974,,0.017,0.29,,,,,,,,
